date,time,Open,High,Low,Close,1004,ema4,ema8,ema16,rsi
2019.03.26,16:45:00,146.227,146.388,146.207,146.275,3491,146.24454837638845,146.22338036280692,146.10529750600898,77.61106608073864
2019.03.26,17:00:00,146.277,146.374,146.014,146.024,4014,146.15632902583306,146.1790736155165,146.09573309353735,12.675249312776595
2019.03.26,17:15:00,146.021,146.202,146.021,146.185,3038,146.16779741549982,146.18039058984618,146.10623508253295,57.88236431131436
2019.03.26,17:30:00,146.185,146.238,145.99,146.233,3412,146.1938784492999,146.19208156988037,146.12114860223494,67.8168142708326
2019.03.26,17:45:00,146.236,146.417,146.229,146.325,3181,146.24632706957993,146.22161899879586,146.14513111961907,83.09869244522169
2019.03.26,18:00:00,146.328,146.367,146.211,146.244,3211,146.24539624174798,146.226592554619,146.15676275260506,45.25746983933238
2019.03.26,18:15:00,146.244,146.291,146.153,146.173,2884,146.21643774504878,146.214683098037,146.15867301700447,25.16659739684404
2019.03.26,18:30:00,146.173,146.322,146.157,146.169,2581,146.19746264702928,146.20453129847323,146.1598879561804,23.96774073190222
2019.03.26,18:45:00,146.169,146.202,145.951,146.006,3692,146.12087758821758,146.16041323214586,146.1417834907474,4.909007197498434
2019.03.26,19:00:00,146.007,146.107,145.956,146.035,3205,146.08652655293054,146.1325436250023,146.12922072713008,25.88089387198793
2019.03.26,19:15:00,146.033,146.049,145.943,146.02,2703,146.05991593175833,146.10753393055734,146.11637122982066,21.073064252178003
2019.03.26,19:30:00,146.021,146.128,145.973,146.007,2135,146.038749559055,146.08519305710016,146.10350402631232,15.940326293948143
2019.03.26,19:45:00,146.006,146.126,145.995,146.091,1743,146.059649735433,146.0864834888557,146.10203296439323,79.7332122594535
2019.03.26,20:00:00,146.085,146.095,146.014,146.037,2069,146.0505898412598,146.07548715799888,146.09438202740577,40.356359504832824
2019.03.26,20:15:00,146.036,146.041,145.931,146.032,1610,146.04315390475588,146.06582334511023,146.08704296535802,36.97482296973636
2019.03.26,20:30:00,146.032,146.04,145.856,146.036,1481,146.04029234285355,146.05919593508574,146.08103791061004,44.425528900488644
2019.03.26,20:45:00,146.035,146.099,146.004,146.044,1651,146.04177540571214,146.05581906062224,146.07668050936178,62.267948776409575
2019.03.26,21:00:00,146.044,146.083,145.994,146.047,1681,146.0438652434273,146.05385926937285,146.07318868473098,69.59031711689181
2019.03.26,21:15:00,146.047,146.104,145.998,146.001,1517,146.0267191460564,146.04211276506777,146.06469589829203,10.011203882702706
2019.03.26,21:30:00,146,146.139,145.96,146.139,1293,146.07163148763385,146.06364326171936,146.07343755731648,85.33630967237097
2019.03.26,21:45:00,146.14,146.205,146.1,146.1,1972,146.0829788925803,146.07172253689282,146.07656255057336,57.92915210340459
2019.03.26,22:00:00,146.099,146.141,145.977,145.977,1870,146.04058733554817,146.05067308424998,146.06484930932942,19.14494959115845
2019.03.26,22:15:00,145.977,146.018,145.959,146.004,1515,146.02595240132888,146.04030128774997,146.05769056705537,37.51211600528507
2019.03.26,22:30:00,146.005,146.03,145.975,145.982,1626,146.00837144079733,146.02734544602777,146.04878579446063,27.377322696165415
2019.03.26,22:45:00,145.982,146.033,145.931,145.993,1706,146.0022228644784,146.01971312468828,146.0422227598182,42.8246168568959
2019.03.26,23:00:00,145.984,146.005,145.905,145.968,906,145.98853371868702,146.008221319202,146.03349067042782,21.77323915699448
2019.03.26,23:15:00,145.967,146.005,145.922,145.963,764,145.9783202312122,145.9981721371571,146.0251976503775,18.195483831391734
2019.03.26,23:30:00,145.963,146.033,145.919,146.013,831,145.99219213872732,146.00146721778884,146.02376263268602,80.91523768163759
2019.03.26,23:45:00,146.014,146.112,146.01,146.062,1119,146.0201152832364,146.0149189471691,146.02826114648764,92.37444518309337
2019.03.27,00:00:00,146.062,146.098,145.965,146.022,417,146.02086916994185,146.01649251446486,146.0275245410185,46.64654723490552
2019.03.27,00:15:00,146.023,146.12,145.961,146.082,2209,146.0453215019651,146.03104973347268,146.0339334185457,78.53051249389334
2019.03.27,00:30:00,146.075,146.111,145.992,146.093,1526,146.06439290117905,146.04481645936764,146.04088242812855,82.38935089291041
2019.03.27,00:45:00,146.093,146.133,146.003,146.066,1224,146.06503574070743,146.0495239128415,146.04383743658403,43.76964260543264
2019.03.27,01:00:00,146.066,146.096,146.016,146.062,816,146.06382144442446,146.0522963766545,146.04597420875064,38.43191771243274
2019.03.27,01:15:00,146.062,146.062,145.925,145.996,582,146.03669286665468,146.03978607073128,146.0400948900741,7.649112781553067
2019.03.27,01:30:00,145.999,146.06,145.995,146.008,383,146.02521571999281,146.03272249945766,146.03631902065362,28.480118077843564
2019.03.27,01:45:00,146.009,146.025,145.962,145.97,250,146.0031294319957,146.01878416624484,146.02851678292967,11.727114694737397
2019.03.27,02:00:00,145.971,146.012,145.94,146.01,795,146.0058776591974,146.01683212930155,146.02633833787914,60.56410956991335
2019.03.27,02:15:00,146.011,146.013,145.969,145.989,636,145.99912659551845,146.010647211679,146.0219455922463,38.30958384095382
2019.03.27,02:30:00,145.988,146.017,145.946,146.009,1110,146.00307595731107,146.0102811646392,146.0204225813938,63.70965042681198
2019.03.27,02:45:00,146.009,146.062,146.005,146.057,1444,146.02464557438662,146.02066312805272,146.02472580711216,87.80699419169038
2019.03.27,03:00:00,146.056,146.067,145.873,145.912,2203,145.97958734463197,145.99651576626323,146.01146394745192,17.520196571663934
2019.03.27,03:15:00,145.913,146.016,145.88,145.94,1778,145.96375240677918,145.98395670709363,146.00305642422225,36.99728156744509
2019.03.27,03:30:00,145.94,145.999,145.917,145.961,1410,145.96265144406752,145.97885521662838,145.99810860960787,53.47659444194261
2019.03.27,03:45:00,145.963,146.013,145.735,145.993,2719,145.97479086644051,145.9819985018221,145.9975075967128,74.11268693160052
2019.03.27,04:00:00,145.994,145.994,145.794,145.835,2543,145.9188745198643,145.94933216808386,145.97838905592306,13.775102718189732
2019.03.27,04:15:00,145.834,145.897,145.753,145.835,1992,145.88532471191857,145.92392501962078,145.96151975522622,13.775102718189732
2019.03.27,04:30:00,145.834,145.834,145.73,145.788,1768,145.84639482715113,145.89371945970504,145.94110566637607,6.997001193848297
2019.03.27,04:45:00,145.788,145.794,145.723,145.748,1226,145.80703689629067,145.86133735754836,145.91838735268476,3.807809734446882
2019.03.27,05:00:00,145.748,145.754,145.542,145.614,1981,145.7298221377744,145.80637350031537,145.8825770758983,0.9393139446126734
2019.03.27,05:15:00,145.61,145.633,145.557,145.621,1700,145.68629328266462,145.76517938913418,145.8518033022632,8.167026324914053
2019.03.27,05:30:00,145.621,145.709,145.614,145.663,1424,145.67697596959877,145.74247285821548,145.82959114905577,51.03676733214741
2019.03.27,05:45:00,145.665,145.806,145.664,145.797,1642,145.72498558175926,145.75459000083424,145.8257568962257,87.6938928801731
2019.03.27,06:00:00,145.797,145.812,145.728,145.752,1086,145.73579134905555,145.7540144450933,145.81707961431678,58.352285313766664
2019.03.27,06:15:00,145.753,145.787,145.702,145.709,975,145.72507480943335,145.74401123507255,145.80436436557363,35.59279329451274
2019.03.27,06:30:00,145.709,145.72,145.68,145.694,804,145.71264488566,145.73289762727865,145.79138032256498,27.979157097708708
2019.03.27,06:45:00,145.695,145.724,145.687,145.694,1036,145.705186931396,145.72425371010561,145.77992381402794,27.979157097708708
2019.03.27,07:00:00,145.689,145.75,145.689,145.72,1168,145.7111121588376,145.72330844119324,145.77287395355407,70.99566061821241
2019.03.27,07:15:00,145.72,145.834,145.705,145.831,1022,145.75906729530257,145.74723989870586,145.77971231195949,95.2450653872531
2019.03.27,07:30:00,145.831,145.898,145.822,145.856,1050,145.79784037718156,145.77140881010456,145.78868733408189,96.54589554539508
2019.03.27,07:45:00,145.856,145.881,145.796,145.808,871,145.80190422630892,145.77954018563688,145.79095941242517,47.08345194776753
2019.03.27,08:00:00,145.806,145.862,145.794,145.859,833,145.82474253578536,145.797197922162,145.79896418743397,74.66508993606213
2019.03.27,08:15:00,145.859,145.868,145.754,145.754,1111,145.7964455214712,145.7875983839038,145.79367428302996,23.731553342186338
2019.03.27,08:30:00,145.753,145.8,145.718,145.742,969,145.7746673128827,145.77746540970296,145.78759495561465,20.53040564075059
2019.03.27,08:45:00,145.742,145.844,145.736,145.844,976,145.80240038772962,145.7922508742134,145.79423084318938,75.86805841587764
2019.03.27,09:00:00,145.844,145.85,145.75,145.803,1303,145.80264023263777,145.79463956883265,145.7952625086965,48.63958555464594
2019.03.27,09:15:00,145.803,145.846,145.773,145.84,1142,145.81758413958266,145.80471966464762,145.8005257429675,68.83010568466185
2019.03.27,09:30:00,145.838,145.846,145.782,145.797,1166,145.8093504837496,145.8030041836148,145.80011094967722,35.96655215328133
2019.03.27,09:45:00,145.796,145.827,145.7,145.779,1153,145.79721029024975,145.7976699205893,145.79762730853872,25.69529269782241
2019.03.27,10:00:00,145.779,145.779,145.654,145.709,1481,145.76192617414983,145.77796549379167,145.7872005663577,7.977023514356643
2019.03.27,10:15:00,145.71,145.734,145.592,145.654,1671,145.7187557044899,145.7504176062824,145.7715299114921,3.828511613846923
2019.03.27,10:30:00,145.655,145.709,145.577,145.691,2862,145.70765342269394,145.7372136937752,145.76205580425773,43.419013828530524
2019.03.27,10:45:00,145.691,145.981,145.682,145.947,3083,145.80339205361636,145.78383287293627,145.78381394493329,91.55074244182263
2019.03.27,11:00:00,145.947,146.027,145.815,145.995,3636,145.88003523216983,145.83075890117266,145.80865936317645,93.59419988396711
2019.03.27,11:15:00,145.996,146.051,145.861,145.894,3143,145.88562113930192,145.84481247868985,145.81869943809687,46.384563546217514
2019.03.27,11:30:00,145.892,145.964,145.811,145.848,2386,145.87057268358114,145.84552081675878,145.82214656302665,31.781993293545835
2019.03.27,11:45:00,145.845,145.941,145.73,145.862,2589,145.86714361014867,145.84918285747904,145.82683520267057,42.752200429687754
2019.03.27,12:00:00,145.862,146.026,145.827,146.009,2485,145.9238861660892,145.88469777803925,145.84826635529757,86.92086153867207
2019.03.27,12:15:00,146.01,146.046,145.967,146.04,2284,145.9703316996535,145.9192093829194,145.87082325467432,90.13199943913236
2019.03.27,12:30:00,146.047,146.101,145.859,145.882,2568,145.9349990197921,145.91094063115955,145.8721381658891,25.732301127516532
2019.03.27,12:45:00,145.884,145.937,145.802,145.837,3195,145.89579941187526,145.89450937979075,145.86800426401982,18.288821900162198
2019.03.27,13:00:00,145.836,145.859,145.612,145.744,3492,145.83507964712516,145.86106285094837,145.85341552707632,8.329636308207716
2019.03.27,13:15:00,145.744,145.781,145.634,145.74,2819,145.7970477882751,145.83415999518206,145.84007252389088,7.9569103841134075
2019.03.27,13:30:00,145.74,145.81,145.634,145.648,2949,145.73742867296505,145.79279110736383,145.8174757563743,2.6016916453302916
2019.03.27,13:45:00,145.649,145.775,145.596,145.711,2560,145.72685720377905,145.77461530572742,145.80494919680083,49.31803883865845
2019.03.27,14:00:00,145.712,145.747,145.603,145.644,2915,145.69371432226743,145.74558968223243,145.78601399717718,24.41255602435608
2019.03.27,14:15:00,145.647,145.884,145.598,145.758,3237,145.71942859336048,145.74834753062524,145.78271823280338,72.19515183066046
2019.03.27,14:30:00,145.757,145.95,145.746,145.836,2632,145.7660571560163,145.76782585715296,145.788986676003,85.09161187902565
2019.03.27,14:45:00,145.836,146.077,145.819,146.057,2862,145.88243429360978,145.83208677778563,145.82051765529675,95.89110038739041
2019.03.27,15:00:00,146.06,146.103,145.866,146.005,3369,145.93146057616588,145.8705119382777,145.84222146055598,71.51305450905151
2019.03.27,15:15:00,146.004,146.078,145.928,146.025,3302,145.96887634569953,145.90484261866044,145.86372481813763,76.17269274642321
2019.03.27,15:30:00,146.049,146.231,146.032,146.191,4230,146.05772580741973,145.968433147847,145.90222778070967,93.58667019808526
2019.03.27,15:45:00,146.192,146.294,146.158,146.244,3456,146.13223548445183,146.02967022610324,145.94243627709676,95.62732001492141
2019.03.27,16:00:00,146.239,146.404,146.141,146.164,3850,146.14494129067108,146.0595212869692,145.9685025974383,48.775264074724475
2019.03.27,16:15:00,146.166,146.201,146.041,146.159,3338,146.15056477440265,146.0816276676427,145.99091405656318,45.960503501154335
2019.03.27,16:30:00,146.159,146.313,146.026,146.045,4693,146.10833886464158,146.0734881859443,145.99727710873222,12.655996304339233
2019.03.27,16:45:00,146.045,146.173,145.914,145.967,4782,146.05180331878495,146.04982414462336,145.9937150959402,6.354677182934847
2019.03.27,17:00:00,145.966,146.026,145.838,145.983,4243,146.02428199127098,146.03497433470704,145.99245449641782,22.238503226340722
2019.03.27,17:15:00,145.983,146.015,145.854,145.87,3341,145.96256919476258,145.99831337143883,145.97804808507453,6.5487522762271775
2019.03.27,17:30:00,145.869,145.917,145.7,145.728,3897,145.86874151685754,145.93824373334132,145.94863066330106,2.361467959809771
2019.03.27,17:45:00,145.722,145.786,145.608,145.687,4038,145.79604491011452,145.88241179259882,145.91785058526563,1.7246659929997246
2019.03.27,18:00:00,145.685,145.849,145.659,145.744,3760,145.7752269460687,145.85165361646574,145.89739757523438,43.83613103626441
2019.03.27,18:15:00,145.744,146.02,145.667,145.821,4394,145.7935361676412,145.84484170169557,145.8884096252068,73.9706740273273
2019.03.27,18:30:00,145.822,145.943,145.702,145.717,3848,145.76292170058474,145.8164324346521,145.86824378694718,30.199839094109215
2019.03.27,18:45:00,145.724,145.975,145.525,145.617,4923,145.70455302035083,145.77211411584054,145.83868569436515,14.12562784933412
2019.03.27,19:00:00,145.621,145.862,145.557,145.822,4149,145.7515318122105,145.78319986787596,145.83672267149868,73.01476127452177
2019.03.27,19:15:00,145.83,146,145.717,145.965,3868,145.8369190873263,145.82359989723687,145.8518141219106,86.20892518926121
2019.03.27,19:30:00,145.965,146.107,145.864,146.104,2958,145.9437514523958,145.88591103118424,145.88148304874463,92.92956407182655
2019.03.27,19:45:00,146.11,146.187,146.028,146.038,2602,145.9814508714375,145.91970857980996,145.89989680771583,63.52955843733696
2019.03.27,20:00:00,146.037,146.12,145.936,146.113,3286,146.0340705228625,145.96266222874107,145.924967771514,78.78416408719538
2019.03.27,20:15:00,146.112,146.267,146.095,146.195,2953,146.0984423137175,146.01429284457637,145.95673626898292,88.9190582783416
2019.03.27,20:30:00,146.192,146.208,146.092,146.173,2121,146.1282653882305,146.0495611013372,145.98217906086728,70.77688402270199
2019.03.27,20:45:00,146.172,146.18,145.997,146.051,2298,146.0973592329383,146.0498808565956,145.99027564194174,21.691534046579186
2019.03.27,21:00:00,146.051,146.253,145.954,146.112,2701,146.10321553976297,146.06368511068547,146.00459615465448,53.76000406570669
2019.03.27,21:15:00,146.112,146.187,146.081,146.083,2241,146.09512932385778,146.0679773083109,146.01382013645983,38.69366967077886
2019.03.27,21:30:00,146.086,146.282,146.077,146.271,2352,146.16547759431467,146.1130934620196,146.04407659099394,86.76920423608944
2019.03.27,21:45:00,146.271,146.469,146.246,146.399,2920,146.2588865565888,146.17662824823748,146.0858322861711,93.60159459168877
2019.03.27,22:00:00,146.398,146.508,146.382,146.452,2461,146.33613193395328,146.23782197085137,146.1289108407392,95.5182073076779
2019.03.27,22:15:00,146.452,146.5,146.329,146.437,1583,146.37647916037196,146.2820837551066,146.16515662418163,81.67062717121284
2019.03.27,22:30:00,146.433,146.49,146.303,146.306,1732,146.34828749622318,146.28739847619403,146.18172643310146,23.12175432174917
2019.03.27,22:45:00,146.307,146.465,146.297,146.453,2153,146.39017249773391,146.32419881481758,146.21364097038364,70.53229868901721
2019.03.27,23:00:00,146.45,146.45,146.325,146.342,1087,146.37090349864036,146.328154633747,146.22874203269146,36.51992288253199
2019.03.27,23:15:00,146.342,146.471,146.33,146.437,863,146.39734209918424,146.35234249291435,146.2532429700219,65.22456455943696
2019.03.27,23:30:00,146.437,146.478,146.346,146.478,831,146.42960525951054,146.38026638337783,146.2796849735487,74.98720274546837
2019.03.27,23:45:00,146.475,146.478,145.71,145.734,2975,146.15136315570632,146.2366516315161,146.2154867413665,6.7021192767277205
2019.03.28,00:00:00,145.712,145.813,145.628,145.799,1176,146.01041789342378,146.13939571340143,146.16648830120573,19.509332422124007
2019.03.28,00:15:00,145.8,145.933,145.776,145.852,1261,145.94705073605428,146.0755299993122,146.12948967753448,34.23209684074577
2019.03.28,00:30:00,145.852,145.86,145.608,145.712,1310,145.85303044163257,145.99474555502061,146.08037324488336,17.409120648380203
2019.03.28,00:45:00,145.715,145.715,145.285,145.332,1489,145.64461826497956,145.84746876501603,145.99232933372062,4.746462051517009
2019.03.28,01:00:00,145.338,145.571,145.295,145.435,1631,145.56077095898775,145.75580903945692,145.9267611768123,31.683831717320743
2019.03.28,01:15:00,145.432,145.535,145.383,145.519,1450,145.54406257539264,145.7031848084665,145.8787892736579,53.24846246426573
2019.03.28,01:30:00,145.52,145.651,145.489,145.52,810,145.5344375452356,145.66247707325172,145.8365787708746,53.59721173919064
2019.03.28,01:45:00,145.52,145.52,145.317,145.327,936,145.45146252714136,145.58792661252912,145.77662832724232,13.815786626197802
2019.03.28,02:00:00,145.33,145.429,145.295,145.38,685,145.4228775162848,145.54172069863375,145.72996617109615,38.77437110970267
2019.03.28,02:15:00,145.378,145.379,145.164,145.209,960,145.3373265097709,145.46778276560403,145.66867603332014,13.516297846457912
2019.03.28,02:30:00,145.209,145.223,145.12,145.18,997,145.27439590586255,145.40383103991422,145.61118473528248,11.070343088473848
2019.03.28,02:45:00,145.183,145.341,145.183,145.324,1629,145.29423754351754,145.3860908088222,145.57739829583747,68.20708655584585
2019.03.28,03:00:00,145.323,145.56,145.304,145.36,2877,145.32054252611053,145.38029285130614,145.55182202573894,75.93718875621592
2019.03.28,03:15:00,145.359,145.403,145.253,145.382,1847,145.34512551566633,145.38067221768256,145.5318429638873,81.44976392755294
2019.03.28,03:30:00,145.383,145.396,145.283,145.358,1504,145.35027530939982,145.37563394708644,145.5113908504888,54.30581403202366
2019.03.28,03:45:00,145.356,145.434,145.307,145.389,1716,145.3657651856399,145.37860418106723,145.4969919269019,75.44540129522707
2019.03.28,04:00:00,145.39,145.391,145.253,145.302,2099,145.34025911138394,145.36158102971896,145.47405170020755,20.97623761042198
2019.03.28,04:15:00,145.302,145.315,145.173,145.238,2296,145.29935546683038,145.3341185786703,145.44628091194784,10.171748152938198
2019.03.28,04:30:00,145.238,145.306,145.203,145.253,1975,145.28081328009822,145.31609222785468,145.42354198113043,27.64217256427343
2019.03.28,04:45:00,145.253,145.256,145.079,145.185,2057,145.24248796805892,145.28696062166478,145.3954782186445,10.003143793133443
2019.03.28,05:00:00,145.185,145.269,145.175,145.203,1781,145.22669278083535,145.26830270573927,145.37283372233338,32.72914519292704
2019.03.28,05:15:00,145.203,145.335,145.154,145.314,1915,145.2616156685012,145.27845766001943,145.3659121079412,83.649949590788
2019.03.28,05:30:00,145.313,145.318,145.189,145.216,1647,145.24336940110072,145.26457818001512,145.34827538935986,35.79986118227305
2019.03.28,05:45:00,145.216,145.308,145.197,145.266,1695,145.25242164066043,145.26489414001176,145.33859593178812,59.461976114199096
2019.03.28,06:00:00,145.265,145.28,145.201,145.274,1219,145.26105298439626,145.26691766445362,145.33099641040127,63.73869760721306
2019.03.28,06:15:00,145.274,145.311,145.246,145.274,990,145.26623179063773,145.26849151679727,145.32429095035405,63.73869760721306
2019.03.28,06:30:00,145.271,145.32,145.226,145.311,1504,145.28413907438267,145.2779378463979,145.32272730913593,87.71524458524902
2019.03.28,06:45:00,145.31,145.361,145.293,145.331,1209,145.3028834446296,145.28972943608724,145.32370056688464,92.8361584978584
2019.03.28,07:00:00,145.33,145.371,145.302,145.371,1277,145.33013006677777,145.3077895614012,145.32926520607467,97.31430246926845
2019.03.28,07:15:00,145.372,145.413,145.323,145.336,1053,145.33247804006666,145.31405854775647,145.33005753477175,46.474443894985065
2019.03.28,07:30:00,145.334,145.353,145.297,145.342,1040,145.33628682404,145.32026775936615,145.33146253068097,54.60545459717598
2019.03.28,07:45:00,145.344,145.371,145.317,145.35,710,145.34177209442402,145.32687492395144,145.33364340942438,67.6927964090106
2019.03.28,08:00:00,145.348,145.38,145.338,145.368,754,145.3522632566544,145.33601382974,145.3376853612568,85.93724420262504
2019.03.28,08:15:00,145.368,145.377,145.288,145.319,908,145.33895795399263,145.33223297868668,145.33548708346189,21.091100063698867
2019.03.28,08:30:00,145.319,145.375,145.293,145.354,1301,145.34497477239557,145.33707009453408,145.33766507364282,62.02587786590717
2019.03.28,08:45:00,145.353,145.354,145.198,145.235,1468,145.30098486343735,145.3143878513043,145.32558682968485,13.699602426653708
2019.03.28,09:00:00,145.234,145.284,145.151,145.164,1570,145.2461909180624,145.28096832879223,145.30657661442783,7.0992725799487735
2019.03.28,09:15:00,145.168,145.26,145.141,145.231,1314,145.24011455083746,145.2698642557273,145.29768524802455,51.342879733173355
2019.03.28,09:30:00,145.231,145.251,145.207,145.215,910,145.23006873050247,145.257672198899,145.28795757178636,41.828528583105005
2019.03.28,09:45:00,145.216,145.292,145.216,145.237,811,145.2328412383015,145.25307837692145,145.2819625633409,61.465705661767
2019.03.28,10:00:00,145.236,145.33,145.232,145.293,1938,145.2569047429809,145.26194984871668,145.28326108530078,85.8254686378162
2019.03.28,10:15:00,145.294,145.35,145.242,145.257,2039,145.25694284578856,145.2608498823352,145.28017154585365,47.344810074109155
2019.03.28,10:30:00,145.256,145.256,145.025,145.056,2809,145.17656570747312,145.2153276862607,145.25379842281205,7.882025898043362
2019.03.28,10:45:00,145.06,145.067,144.835,144.902,3822,145.06673942448387,145.1456993115361,145.21241037306945,3.4612300117257457
2019.03.28,11:00:00,144.898,144.936,144.587,144.6,4217,144.88004365469033,145.0244327978614,145.1403620938848,1.0817094746756766
2019.03.28,11:15:00,144.598,144.671,144.523,144.653,3502,144.78922619281417,144.94189217611444,145.08302537695715,20.31075156008698
2019.03.28,11:30:00,144.653,144.941,144.59,144.917,3422,144.84033571568852,144.93636058142232,145.06349297966807,72.86339694930825
2019.03.28,11:45:00,144.917,145.065,144.88,145.035,3688,144.9182014294131,144.95828045221737,145.060140864413,82.92786410060216
2019.03.28,12:00:00,145.035,145.128,144.929,145.123,3051,145.00012085764786,144.99488479616906,145.067536056835,89.00826500162384
2019.03.28,12:15:00,145.123,145.278,145.118,145.183,3180,145.07327251458872,145.03668817479817,145.0811200501485,92.60150549346831
2019.03.28,12:30:00,145.183,145.207,145.02,145.035,2783,145.05796350875323,145.03631302484303,145.07569416189574,35.442490908361556
2019.03.28,12:45:00,145.034,145.08,144.853,144.939,2695,145.01037810525193,145.01468790821124,145.05961249579036,19.681885420593073
2019.03.28,13:00:00,144.939,145.035,144.895,145.001,2851,145.00662686315115,145.01164615083096,145.05271690805031,48.98428093418531
2019.03.28,13:15:00,145,145,144.811,144.841,2771,144.9403761178907,144.97372478397963,145.02780903651498,16.9907937896639
2019.03.28,13:30:00,144.845,144.993,144.792,144.965,2582,144.95022567073443,144.97178594309528,145.02041973810145,58.75039458309217
2019.03.28,13:45:00,144.967,145.227,144.921,145.204,3029,145.05173540244067,145.02338906685188,145.04201741597186,85.96599491211717
2019.03.28,14:00:00,145.202,145.206,145.035,145.139,2898,145.0866412414644,145.04908038532923,145.05342713173988,63.262607515239864
2019.03.28,14:15:00,145.138,145.139,144.562,144.595,4146,144.88998474487863,144.94817363303383,144.99949452800578,11.670813416800247
2019.03.28,14:30:00,144.595,144.674,144.511,144.623,3379,144.78319084692717,144.87591282569298,144.95520105412274,18.511780463932258
2019.03.28,14:45:00,144.624,144.847,144.619,144.802,2968,144.7907145081563,144.85948775331676,144.93717740069653,59.055980599831244
2019.03.28,15:00:00,144.802,144.939,144.732,144.871,3362,144.82282870489377,144.86204603035748,144.929391824144,70.40726620568562
2019.03.28,15:15:00,144.871,145.178,144.717,145.153,2980,144.95489722293627,144.9267024680558,144.95569866836234,90.93950801595501
2019.03.28,15:30:00,145.14,145.14,144.857,144.98,3410,144.96493833376175,144.9385463640434,144.958557648555,49.12219944369945
2019.03.28,15:45:00,144.981,145.161,144.949,144.989,3330,144.97456300025706,144.94975828314486,144.96213910166617,51.445265008603634
2019.03.28,16:00:00,144.989,145.121,144.945,145.121,4112,145.03313780015424,144.98781199800155,144.9808286191172,79.24436076612706
2019.03.28,16:15:00,145.119,145.149,145.026,145.077,3701,145.05068268009254,145.0076315540012,144.99214289922105,57.35332089371393
2019.03.28,16:30:00,145.077,145.169,144.994,145.078,4686,145.06160960805553,145.02326898644537,145.00224373460682,57.882181493869
2019.03.28,16:45:00,145.078,145.078,144.83,144.84,4251,144.9729657648333,144.98254254501308,144.98315623641778,8.385238656965944
2019.03.28,17:00:00,144.836,144.994,144.815,144.973,4281,144.9729794589,144.9804219794546,144.98196138507453,53.1558765054615
2019.03.28,17:15:00,144.972,145.161,144.954,145.096,3384,145.02218767534,145.00610598402025,144.9953776927128,75.39545714599177
2019.03.28,17:30:00,145.096,145.152,144.969,144.99,3458,145.009312605204,145.0025268764602,144.99474502298187,41.465249866891014
2019.03.28,17:45:00,144.99,144.993,144.865,144.894,3674,144.9631875631224,144.97840979280238,144.98289266733696,22.84399949928467
2019.03.28,18:00:00,144.896,144.923,144.774,144.881,3801,144.93031253787345,144.95676317217965,144.97090529470907,20.366858569999735
2019.03.28,18:15:00,144.891,144.929,144.652,144.656,3597,144.82058752272405,144.88992691169528,144.93385761297858,4.284514482251046
2019.03.28,18:30:00,144.657,144.837,144.648,144.801,3530,144.81275251363445,144.870165375763,144.91822730556933,52.56324019197938
2019.03.28,18:45:00,144.8,144.901,144.56,144.691,4318,144.76405150818067,144.83035084781568,144.8914946813847,29.775913915068475
2019.03.28,19:00:00,144.69,144.698,144.544,144.602,3746,144.6992309049084,144.77960621496777,144.85743648357473,17.499621668200295
2019.03.28,19:15:00,144.604,144.765,144.524,144.661,3288,144.68393854294504,144.75324927830826,144.83432630903653,46.658002060424444
2019.03.28,19:30:00,144.658,144.674,144.245,144.333,3267,144.54356312576704,144.65986054979533,144.7753467432675,9.464675669146628
2019.03.28,19:45:00,144.334,144.503,144.302,144.427,1931,144.49693787546022,144.60811376095194,144.73436477347133,37.85763527076651
2019.03.28,20:00:00,144.425,144.808,144.408,144.622,2833,144.54696272527616,144.61119959185152,144.72114538835706,72.99515298322522
2019.03.28,20:15:00,144.623,144.63,144.421,144.459,2226,144.51177763516569,144.57737746032896,144.6903047544327,37.5239952744434
2019.03.28,20:30:00,144.462,144.476,144.258,144.259,1801,144.4106665810994,144.50662691358917,144.63956301861708,17.11480697765719
2019.03.28,20:45:00,144.26,144.523,144.26,144.519,2088,144.45399994865966,144.50937648834713,144.62537913407388,65.66667169041348
2019.03.28,21:00:00,144.518,144.519,144.322,144.388,2068,144.4275999691958,144.48240393538111,144.597452177124,41.292562960021726
2019.03.28,21:15:00,144.387,144.417,144.292,144.363,1305,144.40175998151747,144.45586972751863,144.5698695680506,36.168515618970616
2019.03.28,21:30:00,144.362,144.383,144.243,144.308,1360,144.3642559889105,144.42300978807003,144.53906138357405,23.394874882837048
2019.03.28,21:45:00,144.308,144.431,144.307,144.389,1734,144.3741535933463,144.4154520573878,144.52140710315356,62.45300825739629
2019.03.28,22:00:00,144.392,144.395,144.281,144.361,1881,144.36889215600777,144.4033516001905,144.50253567925313,46.176044570287196
2019.03.28,22:15:00,144.36,144.392,144.278,144.338,1640,144.35653529360465,144.38882902237037,144.48317854051746,32.33223628315584
2019.03.28,22:30:00,144.336,144.397,144.325,144.372,1069,144.3627211761628,144.3850892396214,144.47009871222127,64.12824274457711
2019.03.28,22:45:00,144.371,144.407,144.356,144.382,1334,144.37043270569768,144.38440274192777,144.4597341578423,71.89620070135564
2019.03.28,23:00:00,144.376,144.478,144.338,144.385,970,144.3762596234186,144.38453546594383,144.4509419039785,75.12781422924546
2019.03.28,23:15:00,144.386,144.396,144.337,144.353,740,144.36695577405118,144.37752758462298,144.43941932703984,21.756705156408188
